ra,dec,phot_g_mean_mag
32.88439058620313,70.35459850140747,11.75244
33.224240799344386,70.36392530855237,11.977742
33.10972630072661,70.39901506139665,11.429832
33.45590427593835,70.46277656857099,11.161758
33.59174242477039,70.46405016181154,11.939313
33.7968312547984,70.44649161736606,10.819427
33.831869926769855,70.5407075270805,11.6575985
33.27361528274809,70.49841992649085,11.468214
33.570050262633664,70.56893577622809,10.8040495
33.622721715269755,70.63433988163322,11.9024
33.58694903284776,70.64041438585204,11.981632
33.422953905301824,70.61956097259319,10.975469
33.421759916544374,70.61929592900086,11.914144
32.7030179027725,70.40136976488586,11.537068
32.72265935246635,70.41936440393343,11.615508
32.89500686998469,70.4828683642311,10.549357
32.90964351252476,70.51409430650388,11.759255
32.98868099853522,70.54275603670624,11.737981
32.72952398198979,70.68334973766237,10.413207
32.62925576213908,70.75323737342282,9.946431
32.80376445958628,70.75732393254572,11.916483
33.95396089420709,70.59344632036246,11.796961
33.868349543285554,70.68158726347453,11.299439
33.83769175661923,70.72788571547372,11.230514
33.62439779325505,70.74187425998518,10.963011
33.957202672505545,70.77974717676717,11.80714
33.75327112929707,70.88813905995444,11.751413
33.342537513642704,70.99400159494796,11.644678
33.623889942135385,71.06054387207926,11.800255
33.73078439148573,71.07128049607107,11.572482
32.23473442207168,70.75958386763047,11.3366585
31.89234244386556,70.66987034208267,8.950182
31.983164711294844,70.79144977469531,11.868589
32.33003930530219,70.92720908891937,10.446529
31.553423061184247,70.85437667213952,9.021227
31.5588830012901,70.88537550479778,11.406547
32.14128277758213,70.9853917158907,10.180024
32.87470028720279,70.96126386050197,11.372645
32.73657927763707,70.96370791878292,11.09488
32.44185294028834,71.11526763098529,10.925288
32.76557698147301,71.16852248777445,10.182587
32.93807838360575,71.18632255213778,11.93351
33.41905700807045,71.2948379161861,10.14448
33.296962531232786,71.28524241584178,9.13073
32.283274240087785,71.1788058702623,11.747048
32.234573522121195,71.18951141946252,11.923816
32.27049648969155,71.23353684598803,9.713935
31.938668690467846,71.34093693262065,10.055071
32.17394473223547,71.41181653092171,9.356443
32.48879886467598,71.36496816432184,11.149216
32.52111331524976,71.40002259790161,11.104671
32.577811598051014,71.54072493156343,11.033909
32.288730556016894,71.55094419496288,6.4476395
44.03090272433828,67.44086050330954,11.782037
44.08850248533584,67.4594434906665,11.122037
44.147511287691344,67.49770442525174,11.781469
44.29373832592986,67.49590110405332,10.844973
44.29167941538872,67.51672223061527,10.294592
44.812659611521006,67.59064436860031,8.841868
44.63137936032711,67.65497560158086,11.169592
45.031421899372276,67.72706298232737,11.548145
44.654856475108545,67.7569443295205,11.092444
45.07058491148171,67.86948621382612,10.541349
45.63808284629329,67.87293116893338,11.961975
45.4618955123259,67.83190727048918,11.826126
45.58955191317094,67.93766721441618,11.363048
45.570050382120705,67.94231549002646,10.137972
45.32362843780745,67.94800702205414,11.871154
45.9439700898602,68.07906051673679,11.939258
45.62195829860105,68.11821763711328,11.669708
45.484294721023005,68.11834516938107,11.537167
45.55028049718074,68.14092755225447,11.36213
46.34985383482919,68.10590614195009,10.878574
46.54723164300815,68.2180482373651,11.121294
46.386954060409245,68.18524101677329,10.926828
46.78168648643388,68.25692437827625,11.314385
47.06587275338762,68.40261565851497,11.025647
46.39349882672552,68.25840253353914,11.60935
46.34979145807545,68.27533026431671,9.995802
46.093170129900464,68.31129039715367,11.131267
46.03089210646451,68.33013660444173,10.981006
46.076705438072295,68.38683309796956,11.9214115
46.44599489347151,68.38954277967801,11.520336
46.688556002265855,68.48513183307115,11.623756
46.24874801401065,68.53371995430531,9.084853
46.58464633410752,68.58397555359225,10.711994
44.02346273451156,67.45935208674418,10.642785
43.90639732000513,67.62502195272911,11.063809
43.05754545237345,67.53773832631636,9.493186
43.20105177638453,67.72803024789991,11.296667
44.088988477337324,67.68443005708609,10.256252
44.153047852993275,67.78616571258813,11.84885
44.20286294632634,67.85235566752029,11.811182
44.61805437226411,67.9313355160607,10.968073
44.790305599491674,67.8987310050298,8.587547
43.860647557359805,67.80393341471807,9.413439
43.90795527769427,67.85384083175947,11.554599
44.28423739580387,68.09140721438872,11.140968
44.281634213622425,68.10192248418782,11.622847
44.53686199041142,68.1122809333489,11.2928505
44.38458138800655,68.16018149685493,11.212913
44.13898732439042,68.0908350451872,11.613664
44.23262515514521,68.1778574911166,7.171096
44.19352549716214,68.21364237475508,10.045112
42.91038784326924,67.65390086840159,9.5284195
42.87835080518889,67.73725398746501,10.695555
42.88668802369931,67.81500095908497,8.714512
42.86513947255428,67.84868353828844,11.564937
43.32018303199623,67.86918417067753,10.755019
42.94319524702567,68.03464419101728,9.292275
42.42653373121356,68.01130021458181,11.8251095
42.50379141073515,68.04396253756215,10.029946
42.25344821198803,68.01312955139979,11.868806
43.510030709207065,68.46431243196828,11.937036
45.20965175483396,68.19151471434795,11.510121
44.852255815591136,68.08808848689233,11.3381605
45.481358873685515,68.27676840564035,11.85906
45.19457385224171,68.31301777884268,11.887657
44.5747477055856,68.16053250067019,9.960295
44.61461942393122,68.18272962585633,10.252812
44.77621705063227,68.35708408904333,11.141124
44.45296322830399,68.25920605455207,11.998359
44.43160525429277,68.29157373619144,10.617974
44.4512658594695,68.32989738773477,11.46241
44.76525913317413,68.38704293898117,10.99033
44.9617247525309,68.54345118072138,10.68915
45.62509022717392,68.41468471141317,11.08767
45.96717050863842,68.513944436036,11.023705
45.96661357275595,68.51424778494972,9.248285
45.570681172729046,68.45467224195129,11.833827
46.185193526740825,68.5114787824392,8.75207
46.29152502735869,68.61290458406091,10.9159355
46.24955932533883,68.62573251123486,11.634563
46.118905695157565,68.63753190426067,10.928916
46.35443380627076,68.64154030826498,11.20127
46.45332881491335,68.6617188879623,11.779491
45.69087652784155,68.70798029888572,11.531608
45.1562137378355,68.66300204638364,8.223788
45.22067703166165,68.69491711367662,10.9253
45.162569769170645,68.72772548018864,11.665442
44.49089171655098,68.54389216531636,10.433061
44.462846077891506,68.5399636974318,9.787615
44.07235345423911,68.4354081507745,11.804777
43.92763172412304,68.48020548107712,10.169428
44.70281399274459,68.58583880080897,10.984038
44.583416306815074,68.69644853365129,10.785201
43.783948825077495,68.57927073861065,11.523058
43.637070204634604,68.6473417739616,10.048802
43.62026801129107,68.69927021535285,10.973972
43.84142705977401,68.70736006101215,10.575679
43.99120128901972,68.77689696819142,11.200345
44.20359102868011,68.83591843984571,7.745269
44.14939887217757,68.84267960659915,11.457733
45.41932839505553,68.97567656289507,11.801542
45.70940742619006,69.0871448493004,11.4971695
45.401185624497785,69.22992429050605,10.187269
44.50559360171034,68.95172254844047,10.867582
44.531967828903255,69.05850682814032,11.8192215
44.37401363961902,69.03968474132543,11.836168
44.58930385043846,69.1888329248193,9.026751
44.53395678978965,69.19299292752297,9.822453
44.53078081754943,69.19286166061211,7.7840962
44.92599576454689,69.18051718428912,8.246489
44.93401675315234,69.22031205400175,11.947626
45.171801098988276,69.33607525402817,11.216489
47.29681054134995,68.4753012562025,10.5638485
47.1132951333257,68.57941780243418,11.330312
47.4178571921878,68.5781176302442,11.744863
47.435780490012576,68.57465689843997,11.614414
47.583708061134594,68.69605799366786,8.992928
47.66351184633907,68.82348656941483,11.360582
47.050124364352705,68.58815865737785,11.020877
46.74295142219576,68.58737320157985,10.6849375
46.68765725863813,68.71648822327074,11.921603
46.82663121591301,68.77978360321129,11.568463
47.230358412391546,68.75391174283615,9.748286
47.31994238567464,68.81837899789039,10.370453
47.314108959137755,68.81903403335721,10.276061
47.649848586571025,68.86620554964952,11.47891
47.5116231160313,68.96791963010621,10.282876
47.94044288799245,68.91312045132989,11.502182
47.81307873623156,68.92671809470475,10.636694
47.71854271877538,68.93076698090239,11.904241
48.36265991191197,69.3008670347954,10.366287
47.95293802330898,69.17483080404796,10.82859
48.14020499792282,69.23721473573265,9.061098
48.040584257203626,69.23628374971935,9.742557
48.120323554334114,69.27759395960585,11.037708
46.573963912399456,68.87223494626726,10.165423
46.987999109322175,68.88039698023847,11.063805
47.28867671757406,69.06473481209119,11.929902
47.22276030152734,69.08172133653966,11.176707
47.183353644902986,69.10364946418792,11.035222
46.82028638733902,69.03170567329337,11.704558
46.75322584627732,69.07692745569203,11.417676
46.144026054708384,68.93691857885817,11.271423
46.335876800140184,68.95611047657523,9.331344
46.357857452979516,69.00958147686312,11.936084
46.33604914740415,69.00834570856158,9.967828
46.22063099413796,69.07224690586632,10.025391
46.46759111132345,69.10809236702251,11.440066
47.394709213252845,69.23821782941685,11.651024
47.74032111835192,69.28058393290384,10.019272
47.92858635510948,69.31768423314222,9.046421
47.682863245613156,69.32413143584391,10.827746
48.020064175137044,69.42289822047192,11.57056
47.8727641221992,69.42179705706712,11.195865
47.11638425496031,69.31422043668009,11.658417
47.04872172037121,69.44008899176868,11.6385355
47.03701287625517,69.60113008428476,11.970692
47.6017002234174,69.56403917766585,10.847877
47.44315075827185,69.64119909305387,11.527695
45.70962302618961,69.13533894713734,11.534911
46.01935029119938,69.18579673998897,11.254142
46.04243950375475,69.21991424968063,10.890285
45.64424145980703,69.22872427421882,7.8800187
46.19321723522848,69.29026766932266,10.855377
46.50894215150172,69.3870776128175,10.21216
46.364493595970025,69.45519641831673,11.793627
46.052350144869294,69.36227456382622,11.637844
45.60139406163826,69.35042118850802,11.842319
45.60725851244187,69.38890261482801,10.88507
45.14160666718681,69.47766590411699,11.334409
45.968180936470986,69.50284936574882,11.28214
45.718177745027816,69.5262745994388,11.3170595
45.62526451593294,69.65200918909767,9.117983
47.05619015653582,69.7314747873342,11.9674835
47.25376671428394,69.74506544624626,11.802947
47.333800621499385,69.77616018312118,8.267729
46.18560114193411,69.7290852732246,9.962516
45.93680668489172,69.79089208876474,11.979869
46.6180037068794,69.89401049377969,11.067278
46.31163953247615,69.95707338110684,11.564387
46.63581541462257,70.00025278253445,11.53347
46.64874865342733,70.04093602129426,11.561271
48.20600033593047,69.43478208782314,11.900734
48.150814675172775,69.49177104954181,11.907617
48.400951935779176,69.5546139763951,9.732591
48.155801070581454,69.63343514946963,10.992084
48.360507309078606,69.67967053303785,11.3932705
48.60165479602809,69.69092252278932,11.804512
48.62091529060124,69.83226002308275,10.544919
48.642090698610346,69.9132320397552,11.723201
48.562976580555706,69.90348329137508,10.575252
47.867785267033895,69.66114222309206,10.906327
47.92316864180013,69.7110000710059,11.137338
48.22533342182017,69.77799740041,10.858762
48.134777677574455,69.81715951538506,10.995596
47.72129908276801,69.84263702154111,10.918305
47.63982219663269,69.8303867654397,11.243755
48.60213978047962,69.99466143621845,9.98161
48.467498155444204,69.99666916510733,11.235134
48.112101050987185,69.94289384231158,11.154314
48.09299840246679,70.00587859904873,10.964034
48.25163336290243,70.04588548647345,10.613855
48.67463583490742,70.08662886519188,11.254974
48.6744470739009,70.21412022818491,10.571902
47.41927694090829,69.93760381284532,10.908169
47.485318126272674,69.96824523737061,11.219861
47.42760609338497,69.97797126228063,11.515655
47.43376652013373,70.00543102285194,11.740183
47.93973971433653,70.17901168081416,11.572976
47.85137500047816,70.2357854833521,10.855293
46.847261472648334,70.11817708411766,9.235458
46.83818597630371,70.160001432258,11.658157
46.90636875829313,70.22222547313923,8.176773
47.82672456297109,70.40390665315172,11.187013
47.81114933638243,70.40726227785666,11.532101
48.58981198966509,70.39260008723149,11.554595
48.33776966506189,70.34649901596556,11.336491
48.758857734454665,70.50334038681338,10.0273
48.57205300024443,70.53616908317625,11.603227
47.85332795406415,70.43770720073478,10.652354
47.74622719026127,70.45734098341298,11.580627
47.88179072854351,70.54097559109711,11.297022
48.12743903900329,70.61750539470351,11.951951
48.07018939236687,70.62442843240505,11.570683
47.982175210327675,70.65138554216593,11.909812
48.420668656364505,70.5660555125743,10.428767
48.146713721604705,70.77144989358948,10.503915
48.173129451161316,70.7738159564167,11.755028
48.42028871147918,70.84638642695779,9.885927
42.46976504829352,68.21138152746278,11.197876
42.25539088207239,68.16958050094111,10.5609255
41.561150952373254,68.17235574670956,11.368149
41.86236011365142,68.33197948860145,11.113244
41.93373634940625,68.32628063697256,11.154142
41.70945563809957,68.57453608699865,11.180267
42.714388575770975,68.4379535548958,9.919982
42.5024731174528,68.46860490703874,11.304404
43.34106307521755,68.6273464031841,11.622335
43.108701225358466,68.78299933256486,10.423658
43.03772646223627,68.78700367853456,11.608094
43.0134599550282,68.80665408395967,10.932962
42.281168795776814,68.57141445942896,10.334088
42.413251066685966,68.67236393859422,11.732222
42.41233480257987,68.6729163780317,10.390674
42.41745261302034,68.74298564979075,11.133128
42.355110559547086,68.79066814952283,10.087894
42.309922349831034,68.83397545736234,9.910935
42.81023355301642,68.8311563675141,7.5904145
42.952657552514935,68.88266284342095,10.387256
42.435896117297695,68.8170160548752,11.335531
42.604055837213615,68.9844769134587,10.989807
41.15459937194071,68.36703448827552,10.937834
41.30738131765403,68.38131976371763,11.42617
41.247287333067725,68.40435966446124,8.970544
41.28907003762803,68.43561164047296,9.723767
41.11957568864115,68.64658185901439,8.020094
41.42288016557507,68.62961180925102,8.925931
41.4649026939532,68.72536165642184,11.933588
41.61741237589019,68.7727681258374,9.911573
40.87958791869196,68.65273119282986,8.8196745
40.83368385842691,68.74781630454548,11.831638
42.18406103740725,68.86703199486779,9.410704
41.870802602256134,69.00057931210306,10.944508
42.11605361112758,68.98279321265575,11.673318
42.155078931892135,68.99589429463376,11.196178
42.218885085449145,68.99546807295819,11.524869
42.43361047321713,69.00008554302053,11.282256
42.12766943147891,69.05532051612539,10.074567
41.690491857741264,69.20944855153998,10.58171
41.71093070473179,69.37632960404433,11.289755
43.35642585258109,68.75075757779767,9.597016
43.469913708864254,68.80341642206187,10.1561165
43.51891294176859,68.82925951708293,11.692279
43.60500915289117,68.86483501004889,10.027544
43.59250577311619,68.924664001816,11.077347
43.88925293244511,69.01330007522682,11.744699
44.00037128541505,68.97565026999094,8.722486
43.53294421313844,69.08768696622245,11.767903
43.647601779275156,69.10469367886121,11.238739
43.63317914398011,69.09816786762799,11.922693
42.99483489071468,68.8884657149681,5.731104
43.10771188076698,68.95362079631555,11.755417
43.078750927632456,69.00859848426234,10.768461
42.66462617783748,69.05939811901175,11.3422365
43.434443314709966,69.10134294049459,8.788493
43.623918223611355,69.16878507818886,10.718184
43.62566869363293,69.25752310359435,10.197914
43.240516676797306,69.31042354665817,11.869643
43.36200912226829,69.39428383628261,10.267603
44.22859192653968,69.11499069379215,10.020624
44.31240821354804,69.31612143998582,10.506893
44.04179129456333,69.32069635336057,11.510367
44.534210360118884,69.31255717949979,8.944079
44.26230146091216,69.4087732055768,10.779342
44.34260348923624,69.46539502784837,11.087799
43.72942633574663,69.35454867463123,9.8124695
43.97907647140433,69.6543434552998,11.73954
42.48965464060395,69.22100677425495,11.832847
42.49787250777774,69.30429831913021,10.79248
42.67316704890429,69.45808459401388,9.429056
43.016355805230546,69.44710102685349,10.854505
42.992753164875104,69.49572627700545,10.889919
42.28032914314961,69.3249868239243,11.713399
42.43226986565013,69.4123388805979,11.025359
42.17349572463685,69.59187878806954,10.424808
42.69281947528504,69.50891059408504,10.799906
42.74682478490475,69.50462879154118,9.883078
42.23132726184537,69.63445586417129,6.229358
43.42325786383017,69.54152197378282,11.4295435
43.350009902551086,69.56295817066166,11.342011
43.17257849224197,69.57750393243616,11.628464
43.24639861959223,69.5839815797154,11.440241
43.84755474263219,69.70175510272942,10.979929
43.97530347254614,69.83595605994415,11.552126
43.83423118897111,69.91464191140776,11.068677
42.992970976633174,69.72764712676928,11.158282
43.234624831638854,69.80432164178909,7.746105
43.03328883963788,69.79398578579323,11.237146
42.872746978225564,69.80043035576819,11.97144
43.276189349595384,69.87247256799056,11.429729
43.70011910862083,69.97017602610964,10.76488
43.165633014410574,69.98245619478807,11.4684515
43.268523600792115,70.09907416081711,9.886786
40.357108104626754,68.68835234199912,11.66405
40.26971828046193,68.98482947520792,10.699683
40.50720389973548,69.00175866898499,10.784154
40.29540468693855,69.04230790023635,8.640162
39.79312053670301,68.91716714019256,11.972325
40.008536372377755,69.05925548480776,9.160414
40.117815980192,69.13741373225646,11.663547
40.3685752930075,69.18608983248852,10.763289
40.1598037492836,69.23310183686836,11.846745
40.165819605523424,69.33868451865278,11.609058
40.019835285098814,69.33357143113783,11.030689
40.13688252804126,69.37954092931611,11.687945
41.054143269047145,69.18815886516242,10.348577
41.54711440586708,69.31136287237013,9.175157
41.137237095877666,69.36318759384238,11.585709
40.47281545652879,69.43992350308238,9.587319
40.451378583235694,69.52480985430468,11.097233
40.905691137620025,69.46921730332323,11.55364
41.00397633791157,69.57466366406798,9.275633
40.92599367836809,69.56429979166391,8.913618
41.138265613561416,69.57927315392666,8.250501
41.264490513670594,69.62843009286532,11.626717
40.816320286374705,69.59328534150774,10.616675
40.86821399037654,69.7542118707426,11.759146
39.453501828405855,69.12643510295713,11.668267
39.334050392102654,69.12052441495183,11.8695135
39.224687029403874,69.28750321564294,11.15365
39.712713965442745,69.30414632293508,8.783635
39.784319378476816,69.54804572844239,11.6355915
39.106144938538755,69.45201896748326,9.323174
38.909888606714524,69.39853721345193,10.40244
38.693026442186834,69.44024927679062,11.591845
39.597372686026965,69.57635360898622,11.86905
39.513386482698465,69.54852774199189,11.921611
39.62835550625939,69.60522832542358,10.864183
39.145040288028234,69.58357243553665,9.900909
39.03102438488796,69.59374355145731,10.654097
40.093476002452455,69.47817352873227,9.60068
40.00062011544457,69.51230312028675,9.52679
40.13038330714902,69.68740333831842,11.931545
40.60082888205557,69.6675333155302,9.785581
40.40378999853892,69.70960515111832,7.5871263
40.18730004478991,69.75490014189022,9.623585
40.27189342565774,69.83050076144687,11.38281
40.253134023434185,69.85092145842863,11.533888
39.65371155713636,69.6730817141126,10.935234
39.707387918202656,69.767601565048,10.276424
39.57151844668112,69.93006626419628,9.468528
40.19823025682159,70.04668283555993,11.916544
39.936554354425404,70.11990931524036,10.020603
41.687636020601374,69.53995603187303,11.47992
41.8087412405772,69.65428346301742,11.439502
41.82041216567709,69.71976791117972,11.581403
41.72885092209899,69.70551546679441,11.204611
41.69263668759677,69.77181021056508,11.085181
42.159654428413425,69.62485252527952,11.01608
42.094447403599496,69.75988367204825,11.469582
42.40231452430964,69.81902939117082,11.535846
42.20576436535732,69.80844390117817,11.53296
41.84786888789697,69.77984381873385,11.851774
41.84053869380491,69.77748123166022,10.373874
42.11099561384214,69.8969690195434,10.920502
41.45038596536785,69.77584137698118,11.443711
41.10316316110725,69.73699679029059,9.824238
41.091266728716136,69.83132139353036,11.889804
41.18343394029323,69.90920396247269,10.266455
41.35391126026912,69.93259285716829,11.711991
41.796225162267234,69.91242488772434,10.3580675
41.70275545215907,69.93779098106909,10.413201
42.54374458287524,69.87265397446942,9.254787
42.43514486191861,69.85853654455825,11.824304
42.230304360764514,69.93377627020496,8.905245
42.17540286993579,70.00285182821763,9.940704
43.023256147489825,70.133522322174,10.508724
43.17476726141187,70.19372172978579,11.699911
42.154926891390815,70.00338259076354,11.854094
42.25827143132739,70.14787509290717,11.118677
41.884264796511914,70.24065528325904,11.29143
42.0391147546991,70.20630503204471,10.42571
42.09029668147087,70.23034012190308,8.899821
42.75105066582938,70.28332340310709,10.694891
42.724089111446254,70.30891698474306,11.749484
42.722224847432464,70.33788723093284,11.386469
40.96029380248602,69.92068373175806,10.917781
40.88134305280154,69.89323808334684,10.873748
40.58570624977807,70.01466700588482,10.181698
41.2808987213399,70.03213338682173,11.561677
41.20377416945501,70.1194161253967,11.612575
41.40570221215705,70.15053023836194,9.610029
40.374258019006064,70.13748939077708,11.6922035
40.633421906795085,70.1756473122587,11.106902
40.832365294757416,70.20040575913553,8.448464
40.884981786864515,70.32007089741029,10.220195
40.81969085554371,70.35391589907937,11.274355
40.81537281386557,70.43452468643711,11.609742
41.79166744694336,70.25521619893415,11.834105
41.55852372890192,70.24253305220803,8.792312
41.5330975662036,70.27402046397779,11.517374
41.64958091055626,70.32690513845263,11.96374
41.828583601204635,70.33027912199012,9.829915
41.883310894550334,70.35993403624512,11.060977
41.75532588250103,70.31609194703499,11.8902025
42.075162481453575,70.48956460702415,10.829588
42.33402281817976,70.49429862579075,8.25334
42.2438905964166,70.51842282293026,11.541677
42.01563168339964,70.60269641610591,11.466321
41.37735270526888,70.44887409923112,10.945575
41.377561617808915,70.44876199560511,11.139152
41.19426994109752,70.62053401851875,10.630821
41.57423584559789,70.71889336559039,11.21865
41.77445702028734,70.6825514499915,11.818417
41.78909600560884,70.69890006356451,11.529451
41.36340297839093,70.65542214446725,10.678525
41.55423762536076,70.83511851462782,11.509984
45.069799245180974,69.50193205725252,7.9102407
44.986493649693045,69.5327248407954,11.801459
44.87116669471,69.56192885697241,10.684994
45.19256485501474,69.79185073308518,11.386154
44.54074160206171,69.68453521568426,11.963043
44.70189088287112,69.81095125692855,10.355128
45.15971824293261,70.02755274873246,10.217426
44.86283782671529,70.00429861584011,11.074668
45.0850694264626,70.09786391498238,11.327829
45.92428616566897,69.85824172216654,10.46082
45.87257114664283,69.87632836607843,8.782565
45.86652743638657,69.98876446171221,10.759885
45.73964164669153,70.0050091148904,11.824461
45.56794867479309,69.98791483522848,11.082098
46.38585810743253,70.0616883596602,11.763707
45.9074977764902,70.13368204577247,10.403336
46.278474624180674,70.1930911265323,9.700211
46.270576709285336,70.20504184297207,10.002161
45.59076161563666,70.1237018585132,10.615169
45.28590444246204,70.14628837895911,10.828679
45.41651497706426,70.2192198898125,11.84544
45.9327493713689,70.2685488440348,9.932751
46.15337854904776,70.3445931488086,10.60497
46.11107239018958,70.35958193393063,10.704131
45.93972411207545,70.33794737014838,11.931622
44.07673015654183,69.88216127773204,10.990597
44.368549126302916,69.94898469800219,11.670741
44.002954641936995,69.96582800854426,11.018088
44.028586993096475,70.0006839210539,11.28794
43.90067254402329,70.00286285329084,10.516249
43.9290610797193,70.05405068703378,9.460827
44.668860096924114,70.07737132179676,11.844949
44.3405951835871,70.15459677826536,10.692432
44.53652464060893,70.2452815587574,11.714636
43.70459559379762,70.12979886031445,11.555977
44.059745008036074,70.1633731376127,11.144984
43.74602594366186,70.25608107409946,10.1543045
44.446952320612404,70.36835705740465,10.682712
44.336128639560215,70.3550581757634,11.608407
44.355385541735735,70.34595406286299,11.15068
44.102579536248484,70.32744142491252,11.055033
44.1173921960457,70.3607570868808,10.145826
44.29799236252081,70.43127149390264,11.423164
44.93692046522984,70.19823108460827,9.577894
44.76998977433034,70.3964511562099,10.364723
44.82742514818919,70.41706077163737,10.315611
45.151233296036274,70.44075035974402,11.595824
44.917406844721214,70.44596280584508,11.964076
45.44306582607356,70.4617781186131,9.974169
45.32102305809624,70.64052737068597,10.573467
44.42396979466151,70.43006752650865,11.556917
44.43895601937315,70.4533510170987,11.638312
44.674873080283255,70.56266153424254,11.689178
44.557797245842465,70.612622337299,8.416635
44.633235314138304,70.68813644981253,10.128311
44.91119303672555,70.61818404337323,11.895583
45.11962479689427,70.80453842806727,9.486738
45.06177004710174,70.80502174042621,11.967993
44.98738818980421,70.88454249335142,10.810154
44.96984178168527,70.8836620022957,11.832423
46.74604452788477,70.26317572576237,11.243782
46.62816885433347,70.24944834580944,11.464088
46.71763745142143,70.28683988189822,11.965103
46.424048339009076,70.2829429595636,10.621287
46.389150749543155,70.29433519844115,11.134116
46.3730376805223,70.3142271229445,11.501789
47.35278184091854,70.60616998492013,11.145351
46.981367701829654,70.55216897359838,9.780111
46.827597907008155,70.50634527297771,11.627728
47.09847871223078,70.57147736681762,10.089956
47.15238543038429,70.62902059111074,11.946185
46.27031649409351,70.44957165569517,10.1873255
46.42417456761042,70.5496858980055,9.768628
46.480967808164095,70.598628784719,11.205963
46.48049922256018,70.59863561307446,9.949662
46.84622211025774,70.60943220071817,11.875413
47.01436195524567,70.70317085977975,11.880082
46.504161816219494,70.67335032758263,10.891495
46.60483133974293,70.74929321016181,9.248409
46.689283153317795,70.7624603173041,10.719826
46.83105638644554,70.8081088400521,11.388528
47.650627151909646,70.60026497656516,11.401949
47.82971909546215,70.75345020660212,11.43143
47.38544303961919,70.70149393760036,10.515839
47.36264202672222,70.71695862030951,11.283728
47.689115692120964,70.78160606481626,9.049304
47.45012867962303,70.80659281040198,10.316615
47.433057784979475,70.8302283850827,11.256967
48.086048832346485,70.82170837839568,11.43713
48.32081697688392,70.91361361798792,11.436659
48.32079683935965,70.91376663766796,10.9605665
47.760050475876255,70.85723566074641,11.285336
48.22238902741066,70.98894092082988,11.011574
47.936874305203816,71.02243094835461,11.671156
47.333956083788635,70.95462514695264,10.345251
47.20994085765817,70.98589096508552,9.771472
47.835352778841376,71.04952742940469,11.227745
47.947669488015165,71.10251908156091,11.589912
47.37344101534741,71.0775639934306,11.697306
47.41551767860501,71.08192355444683,11.874954
47.26199480952142,71.0941763093756,11.995357
47.509248484647976,71.16624618082287,11.972003
45.941474295333826,70.65834369608693,10.782564
45.944457190102696,70.65718196502623,8.704243
45.8475460093655,70.69146527450692,11.589483
45.968908950201595,70.70827103502867,11.236325
45.68824473580752,70.69156291782328,10.394061
45.6188510750914,70.76640716387746,11.876516
46.571226706794945,70.87300719881904,11.725432
46.4895515901828,70.86411040296552,11.457493
46.477839024905315,71.00022435589013,7.380804
45.40798184559319,70.83754727070519,11.667451
45.18475320747637,70.91892118900095,11.635413
45.26920367390889,70.96649968217046,9.978156
45.414348777130336,71.00494267592795,10.596826
45.76281983486204,70.9905527034341,11.124072
46.07362093041044,71.09866990367489,10.7625675
47.16068661930495,71.09466563354806,10.038179
47.10723486495043,71.12142612798827,10.748184
43.62796812095435,70.44348725140749,11.454078
46.599090486506064,71.12329831479268,11.210248
46.70637337697276,71.16324995647683,11.6134815
46.83700074917885,71.22468941229128,10.789394
47.0693499710693,71.22186462610681,11.927171
47.24026899539525,71.29159481760475,11.500939
46.268094357256416,71.11486950884283,11.458884
46.29550456065885,71.20379463990837,10.626422
45.938805955820236,71.26634166445123,11.193203
46.90131890712371,71.35854687805923,11.867508
47.083335555139215,71.42567887595486,8.989032
47.06901677795997,71.4280326203491,11.448608
46.92863078618771,71.46950346530696,10.826341
46.612257884571,71.4441304823982,9.534991
46.52810040555066,71.45737196355519,10.541429
46.701208054427106,71.52018600672689,8.696427
43.27602756619002,70.2713482129478,10.329336
43.25712084415253,70.28649082734445,11.321317
43.46727155281997,70.33504985707911,11.855246
43.15987717113557,70.35813813855282,11.948191
43.78949514558877,70.51206840900963,10.0633545
43.51138330532671,70.52187021884895,10.21089
43.646061936674485,70.63179740462733,11.259724
43.19776420883532,70.55677707136012,10.586733
42.911382659852634,70.54300509384264,11.219419
43.07579723496624,70.55675605988492,10.147152
42.60615635990008,70.49142827850218,7.4850497
43.18400975159864,70.66582963746052,10.9354725
43.50448156151679,70.75407834527334,11.05662
42.95715598015654,70.69085282972684,11.298791
43.04403627127447,70.77426260114589,11.577538
43.300041284314744,70.78647316530773,10.438682
44.15682740827125,70.59838185690265,10.952113
44.435013974128665,70.69625841939211,9.665178
44.27947598317019,70.75422941891365,11.6605
44.16369612740757,70.80613734146915,11.291004
43.944153266199905,70.81642335058085,11.925106
44.601963251606406,70.86084395890367,11.332648
44.52551697531562,70.86659933599813,11.282607
44.347780039829296,70.85180145981302,11.639028
44.30274675987362,70.91112607321774,11.396669
44.69435596010719,70.98301984792259,10.763364
43.75343024791463,70.80627038641346,10.307281
43.81924974662911,70.81964534571026,11.146963
43.82253150147273,70.84840221133763,11.944902
43.70746031108043,70.81684751278021,11.238482
43.730537339699794,70.84410999213738,11.139574
43.76296525176607,70.92650612592416,11.681421
44.18540857396985,70.97617581813189,11.210376
44.22201842634837,71.06866210243018,9.737005
44.067272161141815,71.1231182953222,11.626795
44.31975512917887,71.18569780216934,11.13734
42.594850177858554,70.64539905615615,11.823404
42.566972754401306,70.7724833221636,11.136005
42.18185143999706,70.67855929088832,11.165474
