ra_deg,dec_deg,mag
69.10056513484085,64.26156415602523,5.903902
356.6531593043778,66.78223176583923,5.906524
138.96777643234978,72.94607194906065,5.9073634
67.46657769585734,69.37815899793154,5.907752
0.12798346556096835,59.55957657874509,5.908125
57.28376937900371,43.963190316752474,5.9132977
250.77737094949023,77.51488354719777,5.9170847
342.5420802984704,50.676917295757,5.920482
15.725952465331586,41.345131337043284,5.9234843
270.0159414431902,80.00143282334183,5.9282465
358.8909610592405,57.41216862365885,5.929951
41.20727616113533,67.82448892388781,5.9381804
75.400340188798,61.07720233047317,5.9388194
164.9853212592549,77.77007971231791,5.9392242
20.94490283947527,78.7260751228032,5.9414783
7.583182661597637,59.97753019197706,5.942178
354.79250880607066,75.29294331380395,5.943437
86.03508609764042,61.476538281627434,5.944503
74.20608832099529,55.824012860551186,5.952097
